route_id,courier_id,date,feature_type,route_start_time,dsi,speed_strain,load_strain,order_rate,avg_interval,continuous_orders,load_intensity,act_entropy,avg_speed,spd_dev,task_density,nav_ratio,task_per_km,route_curvature,weather_score,time_period,congestion_index,no_act,r_dur_all,r_dis_all,rider_lvl,rider_spd,max_load,weather_raw,acc_orders_today,acc_distance_today,acc_time_today
62366,10007871,2020-02-24,route,1582528934.0,2.4828312479731918,0.5245801129607609,0.45454545454545453,5.35077288941736,841.0,2,0.45454545454545453,1.5219280944545537,1.6786563614744352,0.08060823684751561,0.089179548156956,0.399821587867975,0.8854258898530193,2.5009209365043614,0,day_off_peak,0.5803359096313911,5.0,3364.0,5647.0,3.0,4.580608236847516,11.0,正常天气,1,5.647,0.9344444444444444
62367,10007871,2020-02-24,route,1582533434.0,2.2138837799964968,0.4349309569685292,0.45454545454545453,11.560693641618498,389.25,4,0.45454545454545453,1.5219280944545537,1.3917790622992936,0.08060823684751561,0.1926782273603083,0.6120109643658111,2.3073373327180438,1.7608602374053766,0,day_off_peak,0.6520552344251767,5.0,1557.0,2167.0,3.0,4.580608236847516,11.0,正常天气,2,7.814,1.3669444444444445
62368,10012191,2020-02-24,route,1582511509.0,3.2243972510139707,0.7414657503379901,0.5,8.111762054979721,554.75,3,0.5,1.5219280944545537,2.3726904010815684,1.2826761770378399,0.135196034249662,0.492451967063129,0.9496676163342831,1.7061852324648834,0,day_off_peak,0.4068273997296079,5.0,2219.0,5265.0,3.0,5.78267617703784,10.0,正常天气,1,5.265,0.6163888888888889
62369,10012191,2020-02-24,route,1582514331.0,4.472642733564013,1.157547577854671,0.5,15.570934256055363,289.0,5,0.5,1.5219280944545537,3.704152249134948,1.2826761770378399,0.2595155709342561,0.5704199182460052,1.1676786548341895,1.7093018357846241,0,lunch_peak,0.07396193771626303,5.0,1156.0,4282.0,3.0,5.78267617703784,10.0,正常天气,2,9.547,0.9375
62370,10012191,2020-02-24,route,1582522549.0,4.16567204665672,0.7218906822189067,1.0,6.347484063474841,614.4166666666666,5,1.0,1.3143204862733702,2.310050183100502,1.2826761770378399,0.105791401057914,0.44555572266506244,0.7632691404415218,6.161916621926305,0,day_off_peak,0.42248745422487455,13.0,7373.0,17032.0,3.0,5.78267617703784,10.0,正常天气,3,26.579,2.9855555555555555
62371,10012191,2020-02-24,route,1582546309.0,4.75,1.25,0.5,18.82845188284519,239.0,5,0.5,1.5219280944545537,4.52928870292887,1.2826761770378399,0.3138075313807531,0.6537486417964505,1.1547344110854503,5.809918017742727,0,night,0.0,5.0,956.0,4330.0,3.0,5.78267617703784,10.0,正常天气,4,30.909,3.2511111111111113
62372,10012191,2020-02-24,route,1582547389.0,4.299831712789828,1.099943904263276,0.5,13.462976813762154,334.25,4,0.5,1.5219280944545537,3.519820493642483,1.2826761770378399,0.22438294689603588,0.5381692573402418,1.0624734381640457,2.5845636588511636,0,night,0.12004487658937923,5.0,1337.0,4706.0,3.0,5.78267617703784,10.0,正常天气,5,35.615,3.6225
62373,10012191,2020-02-24,route,1582549188.0,4.1510801329394384,1.0503600443131462,0.5,13.29394387001477,338.5,5,0.5,1.5219280944545537,3.361152141802068,1.2826761770378399,0.22156573116691286,0.5920457969267852,1.098659635245001,3.3119089315106924,0,night,0.159711964549483,5.0,1354.0,4551.0,3.0,5.78267617703784,10.0,正常天气,6,40.166,3.998611111111111
62374,10012508,2020-02-24,route,1582512184.0,3.854008238276299,0.6180027460920997,1.0,12.67427122940431,295.875,14,1.0,1.2022921886496063,1.977608787494719,1.5746990940639112,0.21123785382340515,0.42918006430868166,1.7802463860998363,10.0,0,day_off_peak,0.5055978031263202,25.0,7101.0,14043.0,3.0,6.074699094063911,9.0,正常天气,1,14.043,1.9725
62375,10012508,2020-02-24,route,1582522684.0,2.117507409423577,0.33546543277082197,0.5555555555555556,9.798584648884049,459.25,4,0.5555555555555556,1.5219280944545537,1.0734893848666305,1.5746990940639112,0.1633097441480675,0.21192621192621192,2.535496957403651,2.570555317371925,0,day_off_peak,0.7316276537833424,5.0,1837.0,1972.0,3.0,6.074699094063911,9.0,正常天气,2,16.015,2.4827777777777778
62376,10012508,2020-02-24,route,1582527364.0,3.1224747474747474,0.5223063973063973,0.7777777777777778,8.484848484848484,495.0,4,0.7777777777777778,1.4488156352923758,1.6713804713804714,1.5746990940639112,0.1414141414141414,0.40930787589498807,1.410153102336825,7.869820057684511,0,day_off_peak,0.5821548821548821,7.0,2970.0,4964.0,3.0,6.074699094063911,9.0,正常天气,3,20.979,3.307777777777778
