route_id,courier_id,date,feature_type,route_start_time,dsi,speed_strain,load_strain,order_rate,avg_interval,continuous_orders,load_intensity,act_entropy,avg_speed,spd_dev,task_density,nav_ratio,task_per_km,route_curvature,weather_score,time_period,congestion_index,no_act,r_dur_all,r_dis_all,rider_lvl,rider_spd,max_load,weather_raw,acc_orders_today,acc_distance_today,acc_time_today
12284,10012191,2020-02-06,route,1580988289.0,5.036751045053414,1.0122503483511378,1.0,9.475150952159776,403.6875,10,1.0,1.263933429052825,3.2392011147236413,-0.23713831983963285,0.15791918253599627,0.5010814151089139,0.8125418220055444,9.201298325035953,0,night,0.1901997213190897,17.0,6459.0,20922.0,3.0,4.262861680160367,10.0,极恶劣天气,1,20.922,1.7941666666666667
12285,10012191,2020-02-06,route,1580996028.0,2.9533618204283356,0.517787273476112,0.7,10.378912685337728,404.6666666666667,6,0.7,1.4488156352923758,1.6569192751235584,-0.23713831983963285,0.1729818780889621,0.27327147560610593,1.7399950285856327,10.0,0,night,0.5857701812191104,7.0,2428.0,4023.0,3.0,4.262861680160367,10.0,极恶劣天气,2,24.945,2.468611111111111
12286,10012508,2020-02-06,route,1580947623.0,4.025230475191126,0.6750768250637086,1.0,5.936141508019787,667.1,5,1.0,1.3485878955796138,2.1602458402038676,-0.29914637678115685,0.09893569180032978,0.4266930216569268,0.763305808063285,6.808194528845604,0,morning_peak,0.4599385399490331,11.0,6671.0,14411.0,3.0,4.200853623218843,9.0,极恶劣天气,1,14.411,1.8530555555555555
12287,10012508,2020-02-06,route,1580981044.0,3.993105060184644,0.6643683533948813,1.0,12.200537571578826,305.60714285714283,12,1.0,1.1819141733977665,2.12597873086362,-0.29914637678115685,0.20334229285964706,0.5178340001126951,1.5941072999120491,6.987136326300674,0,dinner_peak,0.46850531728409495,29.0,8557.0,18192.0,3.0,4.200853623218843,9.0,极恶劣天气,2,32.603,4.23
12288,10012508,2020-02-06,route,1580989624.0,3.71897418096466,0.7211395418030347,0.7777777777777778,7.497768521273431,560.1666666666666,2,0.7777777777777778,1.4488156352923758,2.307646533769711,-0.29914637678115685,0.12496280868789052,0.44271265130160836,0.9025270758122743,2.85502346124213,0,night,0.4230883665575722,7.0,3361.0,7756.0,3.0,4.200853623218843,9.0,极恶劣天气,3,40.359,5.163611111111111
12289,10021791,2020-02-06,route,1580983554.0,3.1828403565640198,0.7276134521880064,0.5,8.168557536466775,514.1666666666666,3,0.5,1.4488156352923758,2.328363047001621,0.25726788570135195,0.1361426256077796,0.3984009360374415,0.9745231797299179,7.09657027909752,0,dinner_peak,0.4179092382495948,7.0,3085.0,7183.0,0.0,4.757267885701352,14.0,极恶劣天气,1,7.183,0.8569444444444444
12290,10038649,2020-02-06,route,1580981893.0,4.1863636363636365,0.7954545454545454,0.9,13.959500215424386,290.125,6,0.9,1.392147223231726,2.5454545454545454,-0.33456282390765457,0.2326583369237398,0.42577931716971795,1.5233581584292484,2.0338688972556307,0,dinner_peak,0.36363636363636365,9.0,2321.0,5908.0,2.0,3.6654371760923454,10.0,极恶劣天气,1,5.908,0.6447222222222222
12291,10038649,2020-02-06,route,1580984412.0,5.149999999999999,1.2499999999999998,0.7,12.656956303365144,331.8333333333333,6,0.7,1.4488156352923758,4.385735811150176,-0.33456282390765457,0.2109492717227524,0.6171890021149778,0.8016491067338526,5.303779559511297,0,dinner_peak,0.0,7.0,1991.0,8732.0,2.0,3.6654371760923454,10.0,极恶劣天气,2,14.64,1.1977777777777778
12292,10038653,2020-02-06,route,1580956033.0,4.465541604892513,0.8218472016308376,1.0,10.007412898443292,385.42857142857144,5,1.0,1.2866926679219461,2.6299110452186807,-1.0427867088982068,0.16679021497405486,0.47950226680814123,1.0570079627933198,5.05018296789373,0,day_off_peak,0.34252223869532983,15.0,5396.0,14191.0,3.0,3.457213291101793,11.0,极恶劣天气,1,14.191,1.498888888888889
12293,10038653,2020-02-06,route,1580966353.0,3.6769730479486915,0.9226273796192608,0.45454545454545453,10.078387458006718,446.5,2,0.45454545454545453,1.5219280944545537,2.952407614781635,-1.0427867088982068,0.167973124300112,0.5813408345053914,0.9482268158543524,2.174202864726389,0,day_off_peak,0.26189809630459127,5.0,1786.0,5273.0,3.0,3.457213291101793,11.0,正常天气,2,19.464,1.995
