route_id,courier_id,date,feature_type,route_start_time,dsi,speed_strain,load_strain,order_rate,avg_interval,continuous_orders,load_intensity,act_entropy,avg_speed,spd_dev,task_density,nav_ratio,task_per_km,route_curvature,weather_score,time_period,congestion_index,no_act,r_dur_all,r_dis_all,rider_lvl,rider_spd,max_load,weather_raw,acc_orders_today,acc_distance_today,acc_time_today
19238,10007871,2020-02-09,route,1581218295.0,3.6657040369649807,0.5552346789883268,1.0,9.630350194552529,411.2,6,1.0,1.3485878955796138,1.7767509727626458,1.2985700985297735,0.1605058365758755,0.5460366526827114,1.5056118258965234,4.904815216868642,0,lunch_peak,0.5558122568093385,11.0,4112.0,7306.0,2.0,5.2985700985297735,11.0,正常天气,1,7.306,1.1422222222222222
19239,10007871,2020-02-09,route,1581225135.0,1.7685588044535725,0.2864892984542211,0.45454545454545453,10.70154577883472,420.5,4,0.45454545454545453,1.5219280944545537,0.9167657550535078,1.2985700985297735,0.178359096313912,0.4488859764089122,3.2425421530479897,2.052161647495263,0,day_off_peak,0.7708085612366231,5.0,1682.0,1542.0,2.0,5.2985700985297735,11.0,正常天气,2,8.848,1.6094444444444445
19240,10007871,2020-02-09,route,1581226994.0,2.5360794090690875,0.4211173787806049,0.6363636363636364,12.097935669707153,347.1666666666667,6,0.6363636363636364,1.4488156352923758,1.3475756120979356,1.2985700985297735,0.20163226116178587,0.4925700365408039,2.493765586034913,1.7816223229971222,0,day_off_peak,0.663106096975516,7.0,2083.0,2807.0,2.0,5.2985700985297735,11.0,正常天气,3,11.655,2.1880555555555556
19241,10007871,2020-02-09,route,1581229454.0,3.291481733428495,0.7941302747791953,0.45454545454545453,8.832188420019627,509.5,3,0.45454545454545453,1.5219280944545537,2.541216879293425,1.2985700985297735,0.14720314033366044,0.512906309751434,0.9654373431164317,3.9943508038782363,0,day_off_peak,0.3646957801766437,5.0,2038.0,5179.0,2.0,5.2985700985297735,11.0,正常天气,4,16.834,2.754166666666667
19242,10007871,2020-02-09,route,1581231674.0,4.164456538402575,0.7214855128008584,1.0,7.174612908171087,543.5833333333334,6,1.0,1.3143204862733702,2.308753640962747,1.2985700985297735,0.11957688180285145,0.5085511941535448,0.8632138114209827,8.8777554798919,0,day_off_peak,0.4228115897593132,13.0,6523.0,15060.0,2.0,5.2985700985297735,11.0,正常天气,5,31.894,4.566111111111111
19243,10007871,2020-02-09,route,1581238454.0,3.8241595643939394,0.8504774305555556,0.6363636363636364,8.75,480.0,5,0.6363636363636364,1.4488156352923758,2.7215277777777778,1.2985700985297735,0.14583333333333334,0.5236520013231889,0.8930849706557795,5.405854201465031,0,day_off_peak,0.31961805555555556,7.0,2880.0,7838.0,2.0,5.2985700985297735,11.0,轻微恶劣天气,6,39.732,5.3661111111111115
19244,10012191,2020-02-09,route,1581218149.0,2.5940028901734102,0.3980009633911368,0.7,6.9364161849710975,605.5,4,0.7,1.4488156352923758,1.2736030828516378,1.0118534278348843,0.11560693641618498,0.3877654196157735,1.5128593040847202,4.133268680526924,0,lunch_peak,0.6815992292870905,7.0,3633.0,4627.0,3.0,5.511853427834884,10.0,正常天气,1,4.627,1.0091666666666668
19245,10012191,2020-02-09,route,1581221989.0,3.8918480919765166,0.9639493639921722,0.5,8.806262230919764,511.0,4,0.5,1.5219280944545537,3.084637964774951,1.0118534278348843,0.14677103718199608,0.5741666666666667,0.7930214115781127,2.2645945172473,0,lunch_peak,0.22884050880626228,5.0,2044.0,6305.0,3.0,5.511853427834884,10.0,正常天气,2,10.932,1.5769444444444445
19246,10012191,2020-02-09,route,1581226429.0,3.3313545601726924,0.7771181867242309,0.5,9.713977334052888,463.25,4,0.5,1.5219280944545537,2.486778197517539,1.0118534278348843,0.16189962223421478,0.5156821745948772,1.0850694444444444,3.567662630294955,0,day_off_peak,0.37830545062061527,5.0,1853.0,4608.0,3.0,5.511853427834884,10.0,正常天气,3,15.54,2.091666666666667
19247,10012191,2020-02-09,route,1581232609.0,3.049288617886179,0.6830962059620597,0.5,9.756097560975611,461.25,4,0.5,1.5219280944545537,2.1859078590785908,1.0118534278348843,0.16260162601626016,0.2992783896695784,1.2397718819737167,2.399966482793459,0,day_off_peak,0.4535230352303523,5.0,1845.0,4033.0,3.0,5.511853427834884,10.0,正常天气,4,19.573,2.6041666666666665
19248,10012191,2020-02-09,route,1581238309.0,4.055754618593563,0.7519182061978545,0.9,9.65435041716329,419.5,8,0.9,1.392147223231726,2.406138259833135,1.0118534278348843,0.16090584028605484,0.4471169686985173,1.1145510835913313,2.589468292822682,0,day_off_peak,0.3984654350417163,9.0,3356.0,8075.0,3.0,5.511853427834884,10.0,正常天气,5,27.648,3.536388888888889
19249,10012191,2020-02-09,route,1581242030.0,3.369514694122351,0.45650489804078365,1.0,9.356257497001199,416.8333333333333,8,1.0,1.3143204862733702,1.4608156737305078,1.0118534278348843,0.15593762495002,0.3335109926715523,1.7791159162446968,8.885329377955912,0,dinner_peak,0.634796081567373,13.0,5002.0,7307.0,3.0,5.511853427834884,10.0,轻微恶劣天气,6,34.955,4.925833333333333
19250,10012191,2020-02-09,route,1581247069.0,2.9573217975206614,0.6524405991735537,0.5,9.297520661157025,484.0,4,0.5,1.5219280944545537,2.0878099173553717,1.0118534278348843,0.15495867768595042,0.508130081300813,1.2370113805047007,2.246549548347369,0,night,0.4780475206611571,5.0,1936.0,4042.0,3.0,5.511853427834884,10.0,轻微恶劣天气,7,38.997,5.463611111111111
19251,10012508,2020-02-09,route,1581215524.0,4.609011627906977,0.8696705426356589,1.0,16.74418604651163,241.875,8,1.0,1.392147223231726,2.7829457364341086,1.2388926383255523,0.27906976744186046,0.5023148148148148,1.6713091922005572,7.108697343936981,0,day_off_peak,0.30426356589147285,9.0,1935.0,5385.0,3.0,5.738892638325552,9.0,正常天气,1,5.385,0.5375
19252,10012508,2020-02-09,route,1581223204.0,3.620407348242811,0.5401357827476038,1.0,9.410397908800466,430.375,8,1.0,1.392147223231726,1.7284345047923322,1.2388926383255523,0.15683996514667442,0.3899716513111269,1.5123508654007731,3.1097316243419066,0,lunch_peak,0.5678913738019169,9.0,3443.0,5951.0,3.0,5.738892638325552,9.0,正常天气,2,11.336,1.4938888888888888
19253,10012508,2020-02-09,route,1581236464.0,3.6733577968318554,0.5577859322772852,1.0,4.708617933439907,860.125,3,1.0,1.392147223231726,1.7849149832873128,1.2388926383255523,0.07847696555733177,0.37796058578918823,0.7327796775769418,5.420298573275253,0,day_off_peak,0.5537712541781719,9.0,6881.0,12282.0,3.0,5.738892638325552,9.0,正常天气,3,23.618,3.4052777777777776
19254,10012508,2020-02-09,route,1581246124.0,3.141884926387681,0.5287764569440417,0.7777777777777778,7.306465642215135,574.8333333333334,3,0.7777777777777778,1.4488156352923758,1.6920846622209336,1.2388926383255523,0.12177442737025225,0.35892193308550185,1.1994516792323509,1.796151617915384,0,night,0.5769788344447666,7.0,3449.0,5836.0,3.0,5.738892638325552,9.0,轻微恶劣天气,4,29.454,4.363333333333333
19255,10021791,2020-02-09,route,1581240713.0,3.5710733821126657,0.9522625559423171,0.35714285714285715,8.950770760815516,502.75,4,0.35714285714285715,1.5219280944545537,3.0472401790154153,1.3368124754452184,0.14917951268025859,0.5357802400738689,0.8159268929503917,1.9786902604697116,0,dinner_peak,0.23818995524614617,5.0,2011.0,6128.0,0.0,5.836812475445218,14.0,正常天气,1,6.128,0.5586111111111111
19256,10037225,2020-02-09,route,1581217179.0,3.5439089167537445,0.8109326018808778,0.5555555555555556,11.285266457680251,398.75,3,0.5555555555555556,1.5219280944545537,2.5949843260188086,0.8560390203390451,0.18808777429467086,0.5440251572327044,1.2080212611741965,1.568590218374039,0,day_off_peak,0.35125391849529786,5.0,1595.0,4139.0,2.0,4.856039020339045,9.0,正常天气,1,4.139,0.44305555555555554
19257,10037225,2020-02-09,route,1581219159.0,4.506103967053286,0.9835161371659101,0.7777777777777778,12.70801815431165,330.5,4,0.7777777777777778,1.4488156352923758,3.147251638930913,0.8560390203390451,0.21180030257186083,0.5703141928494041,1.1216151257811249,7.1778064910454855,0,lunch_peak,0.21318709026727178,7.0,1983.0,6241.0,2.0,4.856039020339045,9.0,正常天气,2,10.38,0.9938888888888889
19258,10038649,2020-02-09,route,1581215413.0,3.955403492213309,0.985134497404436,0.5,8.494572911750826,529.75,4,0.5,1.5219280944545537,3.1524303916941956,1.3874612761841068,0.1415762151958471,0.5552057094878253,0.7485029940119761,2.7145425223506754,0,day_off_peak,0.2118924020764511,5.0,2119.0,6680.0,2.0,5.387461276184107,10.0,正常天气,1,6.68,0.5886111111111111
19259,10038649,2020-02-09,route,1581218173.0,4.462270859671301,0.8207569532237673,1.0,12.515802781289507,316.4,10,1.0,1.3485878955796138,2.6264222503160557,1.3874612761841068,0.20859671302149177,0.47900543388769967,1.3237063778580023,3.9751476774639167,0,lunch_peak,0.3433944374209861,11.0,3164.0,8310.0,2.0,5.387461276184107,10.0,正常天气,2,14.99,1.4675
19260,10038649,2020-02-09,route,1581221533.0,4.622215407262021,1.074071802420674,0.7,8.243375858684987,509.5,3,0.7,1.4488156352923758,3.4370297677461563,1.3874612761841068,0.13738959764474976,0.5539179921202393,0.6662225183211192,3.3234620639403025,0,lunch_peak,0.14074255806346092,7.0,3057.0,10507.0,2.0,5.387461276184107,10.0,正常天气,3,25.497,2.316666666666667
19261,10038649,2020-02-09,route,1581240313.0,3.8772632311977717,0.9590877437325905,0.5,10.027855153203342,448.75,4,0.5,1.5219280944545537,3.0690807799442896,1.3874612761841068,0.1671309192200557,0.6269742310889443,0.9076057360682519,4.469857533889494,0,dinner_peak,0.2327298050139276,5.0,1795.0,5509.0,2.0,5.387461276184107,10.0,正常天气,4,31.006,2.8152777777777778
19262,10038653,2020-02-09,route,1581216493.0,3.7245076881575394,0.8172601384767556,0.6363636363636364,8.30860534124629,505.5,6,0.6363636363636364,1.4488156352923758,2.615232443125618,0.8893850601270197,0.1384767556874382,0.4790450017176228,0.8825012607160867,2.2476821731907557,0,day_off_peak,0.34619188921859545,7.0,3033.0,7932.0,3.0,5.38938506012702,11.0,正常天气,1,7.932,0.8425
19263,10038653,2020-02-09,route,1581239533.0,5.022727272727273,1.25,0.6363636363636364,12.896622313203684,325.6666666666667,6,0.6363636363636364,1.4488156352923758,5.616171954964176,0.8893850601270197,0.2149437052200614,0.6510091087694231,0.6378713322398396,3.038277911295137,0,dinner_peak,0.0,7.0,1954.0,10974.0,3.0,5.38938506012702,11.0,正常天气,2,18.906,1.3852777777777778
19264,10038653,2020-02-09,route,1581244453.0,2.662330875646093,0.5844133221850613,0.45454545454545453,10.033444816053512,448.5,4,0.45454545454545453,1.5219280944545537,1.8701226309921961,0.8893850601270197,0.16722408026755853,0.46271338724168914,1.4903129657228018,1.3889789022175103,0,dinner_peak,0.532469342251951,5.0,1794.0,3355.0,3.0,5.38938506012702,11.0,正常天气,3,22.261,1.8836111111111111
19265,10038653,2020-02-09,route,1581247813.0,4.659090909090908,1.2499999999999998,0.45454545454545453,11.349306431273645,396.5,5,0.45454545454545453,1.5219280944545537,5.6469104665825975,0.8893850601270197,0.18915510718789408,0.6608212147134302,0.5582849486377848,4.1433593380994855,0,night,0.0,5.0,1586.0,8956.0,3.0,5.38938506012702,11.0,轻微恶劣天气,4,31.217,2.3241666666666667
