route_id,courier_id,date,feature_type,route_start_time,dsi,speed_strain,load_strain,order_rate,avg_interval,continuous_orders,load_intensity,act_entropy,avg_speed,spd_dev,task_density,nav_ratio,task_per_km,route_curvature,weather_score,time_period,congestion_index,no_act,r_dur_all,r_dis_all,rider_lvl,rider_spd,max_load,weather_raw,acc_orders_today,acc_distance_today,acc_time_today
36756,10007871,2020-02-16,route,1581820995.0,3.7022068755909765,0.6886144130757801,0.8181818181818182,12.035661218424963,336.5,8,0.8181818181818182,1.392147223231726,2.2035661218424965,1.7648517974171662,0.20059435364041606,0.49188372970932426,1.5171948752528657,4.540989514288994,0,day_off_peak,0.4491084695393759,9.0,2692.0,5932.0,2.0,5.764851797417166,11.0,正常天气,1,5.932,0.7477777777777778
36757,10007871,2020-02-16,route,1581823695.0,4.94568863456985,0.9818962115232833,1.0,16.101026045777427,237.5625,10,1.0,1.263933429052825,3.1420678768745067,1.7648517974171662,0.26835043409629045,0.6466158423205652,1.4234279494264424,10.0,0,lunch_peak,0.21448303078137332,17.0,3801.0,11943.0,2.0,5.764851797417166,11.0,正常天气,2,17.875,1.803611111111111
36758,10007871,2020-02-16,route,1581828555.0,3.156049736289911,0.7489862757330006,0.45454545454545453,11.228945726762321,400.75,4,0.45454545454545453,1.5219280944545537,2.396756082345602,1.7648517974171662,0.1871490954460387,0.640341036571685,1.3014055179593962,1.8202719098657036,0,lunch_peak,0.40081097941359956,5.0,1603.0,3842.0,2.0,5.764851797417166,11.0,正常天气,3,21.717,2.2488888888888887
36759,10007871,2020-02-16,route,1581830475.0,3.9948159119763016,0.6649386373254338,1.0,16.75835801946678,236.3,10,1.0,1.3485878955796138,2.127803639441388,1.7648517974171662,0.279305966991113,0.5903259361997226,2.187748607796341,2.107136919133089,0,day_off_peak,0.468049090139653,11.0,2363.0,5028.0,2.0,5.764851797417166,11.0,正常天气,4,26.745,2.9052777777777776
36760,10007871,2020-02-16,route,1581839534.0,3.3886623872310895,0.7053117048346055,0.6363636363636364,16.03053435114504,262.0,7,0.6363636363636364,1.4488156352923758,2.2569974554707377,1.7648517974171662,0.26717557251908397,0.7278864462523801,1.9729425028184893,2.148487883676393,0,day_off_peak,0.43575063613231557,7.0,1572.0,3548.0,2.0,5.764851797417166,11.0,正常天气,5,30.293,3.3419444444444446
36761,10007871,2020-02-16,route,1581844214.0,4.578155657292347,1.223021582733813,0.45454545454545453,9.249743062692703,486.5,3,0.45454545454545453,1.5219280944545537,3.9136690647482015,1.7648517974171662,0.15416238437821173,0.563774938354629,0.6565126050420168,4.406021331467832,0,dinner_peak,0.021582733812949617,5.0,1946.0,7616.0,2.0,5.764851797417166,11.0,正常天气,6,37.909,3.8825
36762,10012191,2020-02-16,route,1581818929.0,3.596199059561128,0.8653996865203761,0.5,11.285266457680251,398.75,4,0.5,1.5219280944545537,2.7692789968652036,0.8831431053121097,0.18808777429467086,0.5800421274354923,1.1319900384876613,2.356642081112275,0,day_off_peak,0.3076802507836991,5.0,1595.0,4417.0,3.0,5.38314310531211,10.0,正常天气,1,4.417,0.44305555555555554
36763,10012191,2020-02-16,route,1581824869.0,4.962193748239932,0.9873979160799774,1.0,11.15178822866798,355.1,4,1.0,1.3485878955796138,3.1596733314559278,0.8831431053121097,0.18586313714446637,0.5288576356640573,0.9803921568627451,5.810470772883617,0,lunch_peak,0.21008166713601806,11.0,3551.0,11220.0,3.0,5.38314310531211,10.0,正常天气,2,15.637,1.4294444444444445
36764,10012191,2020-02-16,route,1581828769.0,3.881900659824047,0.827300219941349,0.7,9.237536656891496,454.6666666666667,4,0.7,1.4488156352923758,2.647360703812317,0.8831431053121097,0.15395894428152493,0.5423586646535816,0.9692605926336194,5.190854865859783,0,lunch_peak,0.3381598240469208,7.0,2728.0,7222.0,3.0,5.38314310531211,10.0,正常天气,3,22.859,2.187222222222222
36765,10012191,2020-02-16,route,1581831889.0,4.4225995208256546,1.0075331736085513,0.7,9.288610394397345,452.1666666666667,5,0.7,1.4488156352923758,3.2241061555473647,0.8831431053121097,0.15481017323995577,0.5738966546254123,0.8002743797873557,3.906409239272664,0,day_off_peak,0.19397346111315883,7.0,2713.0,8747.0,3.0,5.38314310531211,10.0,正常天气,4,31.606,2.9408333333333334
