route_id,courier_id,date,feature_type,route_start_time,dsi,speed_strain,load_strain,order_rate,avg_interval,continuous_orders,load_intensity,act_entropy,avg_speed,spd_dev,task_density,nav_ratio,task_per_km,route_curvature,weather_score,time_period,congestion_index,no_act,r_dur_all,r_dis_all,rider_lvl,rider_spd,max_load,weather_raw,acc_orders_today,acc_distance_today,acc_time_today
7518,10007871,20200204,route,1580785634.0,4.603285621340273,0.867761873780091,1.0,11.125569290826284,341.55555555555554,14,1.0,1.2448406695391128,2.7768379960962917,0.3289196475709364,0.18542615484710476,0.6529494778436353,1.1129334582942831,8.175943067877178,0,lunch_peak,0.3057905009759271,19.0,6148.0,17072.0,3.0,4.828919647570936,11.0,正常天气,1,17.072,1.7077777777777778
7519,10007871,20200204,route,1580795294.0,3.8265617614621084,0.8512781629116117,0.6363636363636364,8.734835355285961,480.8333333333333,5,0.6363636363636364,1.4488156352923758,2.7240901213171576,0.3289196475709364,0.14558058925476602,0.5509028642590287,0.8906985621580353,2.97425144192613,0,day_off_peak,0.3189774696707106,7.0,2885.0,7859.0,3.0,4.828919647570936,11.0,正常天气,2,24.931,2.5091666666666668
7520,10007871,20200204,route,1580798474.0,3.3585488172541744,0.8164859693877551,0.45454545454545453,9.183673469387756,490.0,2,0.45454545454545453,1.5219280944545537,2.612755102040816,0.3289196475709364,0.15306122448979592,0.5171224439517123,0.9763718023823471,1.993864543943575,0,day_off_peak,0.34681122448979596,5.0,1960.0,5121.0,3.0,4.828919647570936,11.0,正常天气,3,30.052,3.053611111111111
7521,10007871,20200204,route,1580805854.0,4.330773557888995,0.7769245192963316,1.0,9.327696713486977,407.3888888888889,10,1.0,1.2448406695391128,2.4861584617482615,0.3289196475709364,0.1554616118914496,0.48605270535463974,1.0421809006637046,9.448040031913331,0,day_off_peak,0.3784603845629346,19.0,7333.0,18231.0,3.0,4.828919647570936,11.0,正常天气,4,48.283,5.0905555555555555
7522,10012191,20200204,route,1580782129.0,2.6333605220228384,0.5444535073409461,0.5,14.681892332789559,306.5,5,0.5,1.5219280944545537,1.7422512234910277,0.3243710547753862,0.24469820554649266,0.31200897867564537,2.340823970037453,4.035165507738189,0,day_off_peak,0.564437194127243,5.0,1226.0,2136.0,3.0,4.824371054775386,10.0,正常天气,1,2.136,0.34055555555555556
7523,10012191,20200204,route,1580785249.0,2.723669652265543,0.3078898840885142,0.9,17.070600632244467,237.25,8,0.9,1.392147223231726,0.9852476290832455,0.3243710547753862,0.2845100105374078,0.2988548208348725,4.81283422459893,2.9574920258371957,0,lunch_peak,0.7536880927291887,9.0,1898.0,1870.0,3.0,4.824371054775386,10.0,正常天气,2,4.006,0.8677777777777778
7524,10012191,20200204,route,1580787350.0,3.836973091198303,0.6123243637327677,1.0,12.407211028632027,314.3333333333333,10,1.0,1.3143204862733702,1.959437963944857,0.3243710547753862,0.2067868504772004,0.39580329969565914,1.7588959545393046,10.0,0,lunch_peak,0.5101405090137858,13.0,3772.0,7391.0,3.0,4.824371054775386,10.0,正常天气,3,11.397,1.9155555555555555
7525,10012191,20200204,route,1580792989.0,3.3141001506024095,0.7713667168674698,0.5,13.55421686746988,332.0,5,0.5,1.5219280944545537,2.4683734939759034,0.3243710547753862,0.22590361445783133,0.5042926465098917,1.5253203172666259,1.9327772625258592,0,day_off_peak,0.38290662650602414,5.0,1328.0,3278.0,3.0,4.824371054775386,10.0,正常天气,4,14.675,2.2844444444444445
7526,10012191,20200204,route,1580797549.0,4.141987112321877,0.7139957041072925,1.0,8.298407376362112,477.2,6,1.0,1.3485878955796138,2.284786253143336,0.3243710547753862,0.1383067896060352,0.46054713995026003,1.0088966339539576,2.101830857507226,0,day_off_peak,0.428803436714166,11.0,4772.0,10903.0,3.0,4.824371054775386,10.0,正常天气,5,25.578,3.61
7527,10012508,20200204,route,1580787921.0,3.7131459050392723,0.719196783161239,0.7777777777777778,10.007942811755361,419.6666666666667,6,0.7777777777777778,1.4488156352923758,2.301429706115965,0.1427035810566517,0.16679904686258934,0.4911075181891673,1.2079378774805867,4.233441819418916,0,lunch_peak,0.42464257347100876,7.0,2518.0,5795.0,3.0,4.642703581056652,9.0,正常天气,1,5.795,0.6994444444444444
