route_id,courier_id,date,feature_type,route_start_time,dsi,speed_strain,load_strain,order_rate,avg_interval,continuous_orders,load_intensity,act_entropy,avg_speed,spd_dev,task_density,nav_ratio,task_per_km,route_curvature,weather_score,time_period,congestion_index,no_act,r_dur_all,r_dis_all,rider_lvl,rider_spd,max_load,weather_raw,acc_orders_today,acc_distance_today,acc_time_today
0,10007871,20200201,route,1580526975.0,2.6510687065061305,0.4594471445929526,0.6363636363636364,10.206561360874849,411.5,6,0.6363636363636364,1.4488156352923758,1.4702308626974483,0.2518319448609283,0.1701093560145808,0.5447169463396644,1.928374655647383,9.510066252495347,0,lunch_peak,0.6324422843256379,7.0,2469.0,3630.0,3.0,4.751831944860928,11.0,正常天气,1,3.63,0.6858333333333333
1,10007871,20200201,route,1580529854.0,3.6514682478068474,0.671701537147737,0.8181818181818182,9.222886421861658,439.125,6,0.8181818181818182,1.392147223231726,2.1494449188727582,0.2518319448609283,0.1537147736976943,0.47093373493975904,1.1918951132300357,10.0,0,lunch_peak,0.46263877028181044,9.0,3513.0,7551.0,3.0,4.751831944860928,11.0,正常天气,2,11.181,1.6616666666666666
2,10007871,20200201,route,1580534414.0,3.227243297330704,0.6515053415344771,0.6363636363636364,8.15797992877954,514.8333333333334,2,0.6363636363636364,1.4488156352923758,2.084817092910327,0.2518319448609283,0.13596633214632567,0.5034560360070728,1.0869565217391304,1.6425924751766903,0,day_off_peak,0.4787957267724182,7.0,3089.0,6440.0,3.0,4.751831944860928,11.0,正常天气,3,17.621,2.519722222222222
3,10007871,20200201,route,1580540714.0,2.164557381394116,0.41848882410106897,0.45454545454545453,8.746355685131196,514.5,2,0.45454545454545453,1.5219280944545537,1.3391642371234207,0.2518319448609283,0.1457725947521866,0.5170147852616757,1.81422351233672,1.6773347983973377,0,day_off_peak,0.6652089407191448,5.0,2058.0,2756.0,3.0,4.751831944860928,11.0,正常天气,4,20.377,3.091388888888889
4,10007871,20200201,route,1580544194.0,2.244243890262457,0.4450509937238493,0.45454545454545453,9.414225941422595,478.0,2,0.45454545454545453,1.5219280944545537,1.424163179916318,0.2518319448609283,0.15690376569037656,0.3958925750394945,1.8362100624311422,2.3089518762950627,0,day_off_peak,0.6439592050209205,5.0,1912.0,2723.0,3.0,4.751831944860928,11.0,正常天气,5,23.1,3.6225
5,10007871,20200201,route,1580546894.0,4.343909182690101,1.144939424533064,0.45454545454545453,9.086320040383645,495.25,4,0.45454545454545453,1.5219280944545537,3.663806158505805,0.2518319448609283,0.1514386673397274,0.5812724582540689,0.6888950124001102,3.9812793242751265,0,day_off_peak,0.08404846037354874,5.0,1981.0,7258.0,3.0,4.751831944860928,11.0,正常天气,6,30.358,4.172777777777778
6,10007871,20200201,route,1580549474.0,4.411275811841316,1.0461828463713476,0.6363636363636364,11.875589066918002,353.6666666666667,7,0.6363636363636364,1.4488156352923758,3.347785108388313,0.2518319448609283,0.19792648444863337,0.6537771251427639,0.9853603603603603,3.8047388378994142,0,dinner_peak,0.16305372290292175,7.0,2122.0,7104.0,3.0,4.751831944860928,11.0,正常天气,7,37.462,4.762222222222222
7,10012191,20200201,route,1580528810.0,2.7549833227445997,0.5849944409148665,0.5,5.717916137229987,787.0,2,0.5,1.5219280944545537,1.871982210927573,0.21576064937862416,0.09529860228716645,0.4855368524268671,0.8484642796538266,2.152449151632645,0,lunch_peak,0.5320044472681067,5.0,3148.0,5893.0,3.0,4.715760649378624,10.0,正常天气,1,5.893,0.8744444444444445
8,10012191,20200201,route,1580537569.0,4.519243493603882,1.173081164534627,0.5,7.940008822232025,566.75,3,0.5,1.5219280944545537,3.7538597265108073,0.21576064937862416,0.13233348037053375,0.5477757829642929,0.5875440658049353,10.0,0,day_off_peak,0.06153506837229816,5.0,2267.0,8510.0,3.0,4.715760649378624,10.0,正常天气,2,14.403,1.5041666666666667
9,10012191,20200201,route,1580547529.0,2.5339167092488504,0.5113055697496167,0.5,9.19775166070516,489.25,4,0.5,1.5219280944545537,1.6361778231987736,0.21576064937862416,0.1532958610117527,0.41599522530587885,1.5615240474703311,1.6875774385977094,0,day_off_peak,0.5909555442003066,5.0,1957.0,3202.0,3.0,4.715760649378624,10.0,正常天气,3,17.605,2.0477777777777777
10,10012191,20200201,route,1580549989.0,4.4377961639714165,1.012598721323806,0.7,9.47724708537044,443.1666666666667,3,0.7,1.4488156352923758,3.240315908236179,0.21576064937862416,0.15795411808950732,0.5188201230546508,0.8124419684308264,2.6419637590253506,0,dinner_peak,0.18992102294095525,7.0,2659.0,8616.0,3.0,4.715760649378624,10.0,正常天气,4,26.221,2.786388888888889
11,10012191,20200201,route,1580551730.0,3.1424624226348365,0.7141541408782788,0.5,5.305039787798409,848.25,4,0.5,1.5219280944545537,2.285293250810492,0.21576064937862416,0.08841732979664015,0.5139664804469274,0.6448284756254836,1.944973378161065,0,dinner_peak,0.42867668729737696,5.0,3393.0,7754.0,3.0,4.715760649378624,10.0,正常天气,5,33.975,3.7288888888888887
12,10012191,20200201,route,1580560249.0,3.0637367637326274,0.5545789212442092,0.7,8.338848444738584,503.6666666666667,4,0.7,1.4488156352923758,1.7746525479814692,0.21576064937862416,0.13898080741230973,0.4482380865437283,1.3052396046988626,2.267825645723994,0,night,0.5563368630046327,7.0,3022.0,5363.0,3.0,4.715760649378624,10.0,正常天气,6,39.338,4.568333333333333
13,10012508,20200201,route,1580525224.0,2.4494838570858786,0.29797610051010764,0.7777777777777778,4.761005101076894,882.1666666666666,4,0.7777777777777778,1.4488156352923758,0.9535235216323446,-0.08511638121939313,0.07935008501794823,0.2689226519337017,1.3869625520110958,4.264371117603491,0,day_off_peak,0.7616191195919139,7.0,5293.0,5047.0,3.0,4.414883618780607,9.0,正常天气,1,5.047,1.4702777777777778
14,10012508,20200201,route,1580548624.0,1.7188912516436554,0.20259338017751477,0.5555555555555556,6.656804733727811,676.0,4,0.5555555555555556,1.5219280944545537,0.6482988165680473,-0.08511638121939313,0.11094674556213018,0.16181029138251704,2.852253280091272,1.7150531833226723,0,dinner_peak,0.8379252958579881,5.0,2704.0,1753.0,3.0,4.414883618780607,9.0,正常天气,2,6.8,2.221388888888889
15,10037225,20200201,route,1580522559.0,3.957239275147929,0.6524130917159763,1.0,5.8579881656804735,676.0,2,1.0,1.3485878955796138,2.0877218934911244,0.8900194803369903,0.09763313609467456,0.4437129690585912,0.779423226812159,7.08954693622247,0,day_off_peak,0.4780695266272189,11.0,6760.0,14113.0,1.0,4.39001948033699,7.0,正常天气,1,14.113,1.8777777777777778
