route_id,courier_id,date,feature_type,route_start_time,dsi,speed_strain,load_strain,order_rate,avg_interval,continuous_orders,load_intensity,act_entropy,avg_speed,spd_dev,task_density,nav_ratio,task_per_km,route_curvature,weather_score,time_period,congestion_index,no_act,r_dur_all,r_dis_all,rider_lvl,rider_spd,max_load,weather_raw,acc_orders_today,acc_distance_today,acc_time_today
69067,10007871,2020-02-26,route,1582688176.0,4.12918410041841,0.7097280334728033,1.0,17.07112970711297,224.0625,16,1.0,1.263933429052825,2.2711297071129706,0.7017631841970102,0.28451882845188287,0.5879783932881278,2.0879390813068044,6.11050952678061,0,lunch_peak,0.43221757322175736,17.0,3585.0,8142.0,3.0,5.20176318419701,11.0,正常天气,1,8.142,0.9958333333333333
69068,10007871,2020-02-26,route,1582693334.0,3.5219258879343505,0.8709449929478138,0.45454545454545453,12.693935119887165,354.5,4,0.45454545454545453,1.5219280944545537,2.7870239774330043,0.7017631841970102,0.21156558533145275,0.5865889212827988,1.2651821862348178,2.301840597701895,0,day_off_peak,0.3032440056417489,5.0,1418.0,3952.0,3.0,5.20176318419701,11.0,正常天气,2,12.094,1.3897222222222223
69069,10007871,2020-02-26,route,1582696635.0,2.2669009249891605,0.4526033386327504,0.45454545454545453,14.308426073131955,314.5,4,0.45454545454545453,1.5219280944545537,1.4483306836248013,0.7017631841970102,0.23847376788553262,0.5768583921964345,2.74423710208562,1.9353194656154045,0,day_off_peak,0.6379173290937996,5.0,1258.0,1822.0,3.0,5.20176318419701,11.0,正常天气,3,13.916,1.7391666666666667
69070,10007871,2020-02-26,route,1582700654.0,5.022491945501125,1.128709436379163,0.8181818181818182,13.834329632792485,292.75,9,0.8181818181818182,1.392147223231726,3.6118701964133217,0.7017631841970102,0.23057216054654142,0.6613159797541577,1.0639555503014542,10.0,0,day_off_peak,0.09703245089666956,9.0,2342.0,8459.0,3.0,5.20176318419701,11.0,正常天气,4,22.375,2.3897222222222223
69071,10007871,2020-02-26,route,1582708635.0,4.600100105605913,1.230336398838335,0.45454545454545453,17.424975798644724,258.25,5,0.45454545454545453,1.5219280944545537,3.9370764762826718,0.7017631841970102,0.29041626331074544,0.5641350210970464,1.2294074256208507,4.462499811093717,0,dinner_peak,0.01573088092933206,5.0,1033.0,4067.0,3.0,5.20176318419701,11.0,正常天气,5,26.442,2.6766666666666667
69072,10007871,2020-02-26,route,1582709715.0,4.914872408293461,1.0928362573099415,0.8181818181818182,10.526315789473685,384.75,4,0.8181818181818182,1.392147223231726,3.497076023391813,0.7017631841970102,0.1754385964912281,0.6270447110141767,0.8361204013377926,5.035030025369168,0,dinner_peak,0.1257309941520468,9.0,3078.0,10764.0,3.0,5.20176318419701,11.0,正常天气,6,37.206,3.5316666666666667
69073,10007871,2020-02-26,route,1582713195.0,3.8092518833350297,0.9667203247480401,0.45454545454545453,10.078387458006718,446.5,4,0.45454545454545453,1.5219280944545537,3.093505039193729,0.7017631841970102,0.167973124300112,0.6579199387090595,0.9049773755656108,2.1774261302142235,0,dinner_peak,0.22662374020156772,5.0,1786.0,5525.0,3.0,5.20176318419701,11.0,正常天气,7,42.731,4.027777777777778
69074,10007871,2020-02-26,route,1582715534.0,4.047046661837498,0.9247731297034085,0.6363636363636364,11.155378486055778,376.5,6,0.6363636363636364,1.4488156352923758,2.9592740150509074,0.7017631841970102,0.18592297476759628,0.6366414669454721,1.0471204188481675,8.264862063259324,0,night,0.26018149623727316,7.0,2259.0,6685.0,3.0,5.20176318419701,11.0,正常天气,8,49.416,4.655277777777778
69075,10012191,2020-02-26,route,1582679150.0,4.002953980099502,1.0009846600331673,0.5,7.462686567164178,603.0,4,0.5,1.5219280944545537,3.203150912106136,1.2396142671614614,0.12437810945273631,0.5126288139017984,0.6471654154801968,1.8672499353751515,0,morning_peak,0.19921227197346603,5.0,2412.0,7726.0,3.0,5.739614267161461,10.0,正常天气,1,7.726,0.67
69076,10012191,2020-02-26,route,1582683050.0,2.3410149973219068,0.31367166577396893,0.7,6.748794858061061,622.3333333333334,4,0.7,1.4488156352923758,1.0037493304767007,1.2396142671614614,0.11247991430101767,0.3108157991878922,1.8676627534685164,1.7231602937212078,0,day_off_peak,0.7490626673808248,7.0,3734.0,3748.0,3.0,5.739614267161461,10.0,正常天气,2,11.474,1.7072222222222222
